year;month;day;hour;NO2;NOx;O3;PM10;SO2;NO
2016;7;10;17;10.5536782897181;17.1021141116678;123.687820020003;15.0533;5.53578012699385;4.27086792362514
2016;7;10;18;16.5477913124033;24.1609820751605;116.813153297353;14.39117;5.77312399986383;4.96529753198653
2016;7;10;19;22.3064397979529;28.8396763538586;103.981668067192;21.75868;5.13359487709111;4.26095501318743
2016;7;10;20;45.2730601225557;53.1295301742716;67.9310322155545;28.73732;2.60794230880407;5.12396346992144
2016;7;10;21;77.5261687468671;91.8748781508238;30.0557343024418;22.04245;2.30730451165188;9.35818024410774
2016;7;10;22;43.8628065404786;56.1210603086869;45.0847015235633;20.38187;2.84681845262021;7.99479207581369
2016;7;10;23;32.779711917615;38.3803299653333;56.0388758253761;22.42081;3.82260432447381;3.65270434388328
2016;7;11;0;28.8173530457775;32.6357647632682;53.7496122647443;20.50799;2.9911181012498;2.49035534085297
2016;7;11;1;21.2998029487947;23.7884583105185;60.5619817648575;22.36826;3.2699167670275;1.62309269668911
2016;7;11;2;38.3166405053245;45.6914481328171;20.9713748682191;13.44527;2.59008514562422;4.80982484910213
2016;7;11;3;34.6640243887065;43.4484817847407;18.7742247266883;14.04434;2.31795072306839;5.72919370965208
2016;7;11;4;13.4682544210894;15.8175796999102;50.3634863831647;14.50678;2.88279789891553;1.53222208299663
2016;7;11;5;24.4487655330538;31.9812205286734;38.2489311647355;14.08638;2.11978305143168;4.9126419349046
2016;7;11;6;29.9617585444869;47.7846716236813;40.0236022733934;22.05296;3.93508502914235;11.6240442519641
2016;7;11;7;32.1696659001348;55.8217975289562;-999;29.18925;3.41620192436877;15.4258410780022
2016;7;11;8;34.3698208580078;55.9465208908552;57.7993858483984;38.60621;-999;14.0722515381594
2016;7;11;9;21.9829640306298;33.5346644036409;81.4040616939034;45.37465;2.75460189444249;7.53398031649832
2016;7;11;10;-999;-999;105.639322115916;31.85879;2.77481928694463;-999
2016;7;11;11;15.0909246352159;26.8834211364085;112.641250340617;19.90892;2.16676378270891;7.6910267452862
2016;7;11;12;14.0940352478508;23.350721396431;108.926112917044;14.82208;2.43932843864768;6.03717972138047
2016;7;11;13;13.5132851805158;22.6359697378317;113.505594449476;15.1584;3.62972964107726;5.94978433209877
