year;month;day;hour;NO2;NOx;O3;PM10;PM25;SO2;NO
2016;6;28;17;5.07284415138272;6.07215139727094;89.3031315627053;5.12131764685313;2.91094667975108;7.31959685801756;0.651744840806804
2016;6;28;18;6.60795008302325;8.13125904362722;89.46630586781;5.54586534795761;3.16107999928792;7.16451200641293;0.993497005163781
2016;6;28;19;5.77130529969236;7.36416180416078;80.2469809896261;6.95566531257629;3.8575333182017;7.13498860278495;1.03885568047705
2016;6;28;20;5.49890362977452;7.87333038641404;52.8965439085029;7.26174034206073;3.94760000801086;7.13240911067881;1.54859318280831
2016;6;28;21;4.24923406753094;6.62510212827726;21.2246265622592;8.46007033144633;4.3164533367157;7.06635029498778;1.54953319652231
2016;6;28;22;3.64880425064531;6.13647531256948;13.5221491572496;7.70088070181211;3.94153334490458;6.98111910116197;1.62245073965452
2016;6;28;23;3.47146146046674;6.4969587579804;13.034055933222;7.08835968742371;3.66255999946594;7.67400901885775;1.97321921025081
2016;6;29;0;2.8604774924773;5.30358724409039;12.3372496380223;6.32743866713842;3.32273334312439;6.44896600854301;1.59338800222883
2016;6;29;1;2.92955071296668;5.40592875592615;12.6797100605299;6.3961973154068;3.31134667619069;6.98158389754553;1.61508547048664
2016;6;29;2;2.67077602821603;4.87806963178561;12.0689497255079;7.00401898325284;3.58733332443237;6.74746431641206;1.43958949981761
2016;6;29;3;2.55006126203359;4.65874727738714;13.0906358997923;6.31569037154516;3.23668000729879;6.83575544722769;1.37527796085035
2016;6;29;4;2.67346950443829;4.49801265739646;14.1383831771989;7.35251171266238;3.75878666114807;6.95190618249586;1.1899609371019
2016;6;29;5;2.30804394096289;4.29347886575036;13.4006771167141;7.34669934654236;3.73984000809987;6.96484978328538;1.29489401213911
2016;6;29;6;2.20602998704822;3.78686354178337;14.1002485735139;4.73869298537572;2.65922665500641;7.17097888728675;1.03101435290519
2016;6;29;7;3.55679800125219;6.23377495818452;26.2553383349691;5.23323600613276;2.99653334267934;6.46094575309982;1.74591541071894
2016;6;29;8;5.38368713724897;8.03409226091319;54.3660645815831;6.42006502712568;3.37630667877197;7.1087263260715;1.72858535000486
2016;6;29;9;4.12322832980044;5.57166726725917;80.4611615722531;5.63193731304805;2.91692000071208;8.12693316784654;0.944667026679409
2016;6;29;10;3.53865916030582;5.0360253631064;86.3178015156464;5.77637997759183;2.94977333831787;7.76126242149502;0.976577225362098
2016;6;29;11;3.95020916601273;5.14475352596365;92.4722754859899;5.5574900153319;2.98748002465566;6.86438013935246;0.779077833085148
2016;6;29;12;4.27471702550103;5.74913226123624;90.2636714913921;5.23076268105507;2.85690667565664;7.09108819075449;0.961608681465384
2016;6;29;13;4.50245763015091;5.67272886451259;88.6123492564164;5.07814544483767;2.8033491551674;7.19488601478012;0.763246981824802
2016;6;29;14;5.01255545677263;6.85346015648091;86.8850884338982;6.1399599846681;3.08846666399638;7.12611576914786;1.20063188312564
