year;month;day;hour;NO2;NOx;O3;PM10;SO2;NO
2016;1;10;6;16.7946314264635;21.7379104;32.4891907107843;30.3194;4.3177;3.22399
2016;1;10;7;16.2989028779471;22.4310104;32.9154259191176;30.86696;4.41264;3.99934
2016;1;10;8;25.7444774210104;33.853872;22.9350618296568;31.11968;3.9575;5.28892
2016;1;10;9;23.0373446986367;31.9405336;23.7551794754901;38.8838;4.0953;5.80663
2016;1;10;10;29.4718147047314;59.8813544;20.6993703998161;44.48576;5.1903;19.833
2016;1;10;11;35.8885931143545;76.3555288;21.5242751072303;52.62896;6.7335;26.3924
2016;1;10;12;31.3176897103448;70.4939104;25.1397412359068;68.26952;5.9311;25.5506
2016;1;10;13;33.1736952493986;70.856808;24.3888762573529;97.72544;4.83418;24.5768
2016;1;10;14;24.420517850842;47.87648;37.2835014096201;73.4924;4.5257;15.2979
2016;1;10;15;39.2985226052927;69.4757704;28.8216398560049;57.54296;4.57817;19.6815
2016;1;10;16;45.2106532240578;83.5469432;-999;77.69036;4.86413;25.0028
2016;1;10;17;47.4244552943063;103.043416;21.2579454117647;87.84128;-999;36.2745
2016;1;10;18;55.4650454723336;130.993032;9.29399094822303;101.783;4.61104;49.2591
2016;1;10;19;68.5667855140337;266.005088;5.87371936764705;132.0392;6.0493;128.7686
2016;1;10;20;-999;-999;7.50279270496323;136.71452;4.40155;-999
2016;1;10;21;32.3771206306335;46.7963912;14.299220747549;112.00412;2.98623;9.4042
2016;1;10;22;29.8034149959904;43.2351;14.8428505735294;101.34776;3.20826;8.7601
2016;1;10;23;25.6626622203689;35.7528704;18.5245248995098;76.2302;3.52119;6.5808
2016;1;11;0;20.4576986777867;27.1232496;26.0530191397058;65.86868;4.42889;4.34725
2016;1;11;1;16.9987634155573;20.9704336;33.8718336838235;61.03892;6.9064;2.59031
2016;1;11;2;15.296657317081;18.7798552;34.4274233731617;57.908;9.6092;2.27173
2016;1;11;3;12.5129156458701;14.7455352;40.4076655974264;49.9754;9.4297;1.456107
2016;1;11;4;11.4114860433039;13.898328;41.3759128069852;37.6202;15.0194;1.62191
2016;1;11;5;14.8458577020048;21.1124952;43.5640659669117;31.54088;18.5885;4.08708
2016;1;11;6;16.7579955438653;23.3719056;42.774601677696;29.36468;26.0348;4.31357
2016;1;11;7;43.6195246960706;100.693568;23.4566843841911;23.81888;23.8728;37.2235
2016;1;11;8;70.4195135140337;200.937816;16.298322245098;32.27096;21.9417;85.1236
2016;1;11;9;55.9387875541299;125.36984;21.55959775;27.722;20.2932;45.2827
2016;1;11;10;36.9138222338412;78.9042248;38.4737182803308;34.36292;21.7592;27.386
2016;1;11;11;38.3125359441861;81.6215592;39.7837399197303;27.91856;22.6653999999999;28.246
2016;1;11;12;32.2187851047314;61.2899248;47.0917208103553;29.49104;18.6248;18.9601
2016;1;11;13;31.8625759781876;59.8995184;53.8294797794117;40.17548;16.4229;18.2856
2016;1;11;14;31.8762623409783;57.5565536;54.408849185049;34.85432;15.7198999999999;16.7486
2016;1;11;15;32.3123406293504;64.4978784;53.4871961764705;35.76692;12.4676;20.9913
2016;1;11;16;32.2457426181235;58.1787184;50.27238671875;31.91996;13.0052;16.9134
2016;1;11;17;24.4485109414595;40.670152;-999;21.31976;11.0438;10.5797
2016;1;11;18;25.1673367711307;41.0743488;50.6131383578431;18.97508;-999;10.3745
2016;1;11;19;18.2381550877306;29.5157352;53.6376368382352;24.212;9.368;7.3552
