year;month;day;hour;PM25
2016;2;1;18;15.042797304680267
2016;2;1;19;15.042797304680267
2016;2;1;20;15.042797304680267
2016;2;1;21;15.042797304680267
2016;2;1;22;15.042797304680267
2016;2;1;23;15.042797304680267
2016;2;10;0;22.209026128266185
2016;2;10;1;22.209026128266185
2016;2;10;2;22.209026128266185
2016;2;10;3;22.209026128266185
2016;2;10;4;22.209026128266185
2016;2;10;5;22.209026128266185
2016;2;10;6;22.209026128266185
2016;2;10;7;22.209026128266185
2016;2;10;8;22.209026128266185
2016;2;10;9;22.209026128266185
2016;2;10;10;22.209026128266185
2016;2;10;11;22.209026128266185
2016;2;10;12;22.209026128266185
2016;2;10;13;22.209026128266185
2016;2;10;14;22.209026128266185
2016;2;10;15;22.209026128266185
2016;2;10;16;22.209026128266185
2016;2;10;17;22.209026128266185
2016;2;10;18;22.209026128266185
2016;2;10;19;22.209026128266185
2016;2;10;20;22.209026128266185
2016;2;10;21;22.209026128266185
2016;2;10;22;22.209026128266185
2016;2;10;23;22.209026128266185
2016;2;11;0;20.562534134352912
2016;2;11;1;20.562534134352912
2016;2;11;2;20.562534134352912
2016;2;11;3;20.562534134352912
2016;2;11;4;20.562534134352912
2016;2;11;5;20.562534134352912
2016;2;11;6;20.562534134352912
2016;2;11;7;20.562534134352912
2016;2;11;8;20.562534134352912
2016;2;11;9;20.562534134352912
2016;2;11;10;20.562534134352912
2016;2;11;11;20.562534134352912
2016;2;11;12;20.562534134352912
2016;2;11;13;20.562534134352912
2016;2;11;14;20.562534134352912
2016;2;11;15;20.562534134352912
2016;2;11;16;20.562534134352912
2016;2;11;17;20.562534134352912
2016;2;11;18;20.562534134352912
2016;2;11;19;20.562534134352912
2016;2;11;20;20.562534134352912
2016;2;11;21;20.562534134352912
2016;2;11;22;20.562534134352912
2016;2;11;23;20.562534134352912
2016;2;12;0;19.087021197470911
2016;2;12;1;19.087021197470911
2016;2;12;2;19.087021197470911
2016;2;12;3;19.087021197470911
2016;2;12;4;19.087021197470911
2016;2;12;5;19.087021197470911
2016;2;12;6;19.087021197470911
2016;2;12;7;19.087021197470911
2016;2;12;8;19.087021197470911
2016;2;12;9;19.087021197470911
2016;2;12;10;19.087021197470911
2016;2;12;11;19.087021197470911
2016;2;12;12;19.087021197470911
2016;2;12;13;19.087021197470911
2016;2;12;14;19.087021197470911
2016;2;12;15;19.087021197470911
2016;2;12;16;19.087021197470911
2016;2;12;17;19.087021197470911
2016;2;12;18;19.087021197470911
2016;2;12;19;19.087021197470911
2016;2;12;20;19.087021197470911
2016;2;12;21;19.087021197470911
2016;2;12;22;19.087021197470911
2016;2;12;23;19.087021197470911
2016;2;13;0;21.321538183787464
2016;2;13;1;21.321538183787464
2016;2;13;2;21.321538183787464
