year;month;day;hour;PM10;PM25
2016;4;26;6;4.05431899366379;2.26559502714872
2016;4;26;7;3.67092999927998;1.84890750604868
2016;4;26;8;4.44631499423981;2.52372001308203
2016;4;26;9;4.0660970148325;2.07635248959064
2016;4;26;10;3.37874498271942;1.36909000647068
2016;4;26;11;2.85824801828861;1.08574249887466
2016;4;26;12;2.21513899978399;0.59338750949502
2016;4;26;13;2.37278300244808;0.660057514488697
2016;4;26;14;2.14522599985599;0.543975005626678
2016;4;26;15;2.20456900086403;0.490727510690689
2016;4;26;16;2.13525998595953;0.345292503446341
2016;4;26;17;2.55111401058435;0.564625003516674
2016;4;26;18;2.45945699899197;0.555922497749329
2016;4;26;19;2.41294900914431;0.436742511183024
2016;4;26;20;2.6469989911437;0.538959994584322
2016;4;26;21;2.76644000504017;0.739707501828671
2016;4;26;22;2.80977700331211;1.02010501223803
2016;4;26;23;3.23816399438381;1.54800751167536
2016;4;27;0;4.48225299236774;2.67387500351667
2016;4;27;1;6.26299599337578;3.958009999156
2016;4;27;2;6.71750602073669;4.19843500196934
2016;4;27;3;6.04042199683189;3.67805497777462
2016;4;27;4;5.88413698387146;3.60135500872135
2016;4;27;5;6.32701998271942;4.05358997833729
2016;4;27;6;5.43355301036835;3.51565748143196
2016;4;27;7;5.34672800316811;3.41948749577999
2016;4;27;8;5.61520601353645;3.43748249971867
2016;4;27;9;3.83416100561619;2.16824502503872
2016;4;27;10;5.65416401238442;3.52332751631737
2016;4;27;11;5.14015999855995;3.18260251069069
2016;4;27;12;4.59807001872063;2.76547250407934
2016;4;27;13;4.62525000720024;2.81164000225067
2016;4;27;14;4.25394410437954;2.41370305571264
2016;4;27;15;4.20416134850184;2.2535000046889
2016;4;27;16;-999;-999
2016;4;27;17;-999;-999
2016;4;27;18;7.04886566682484;4.3290173788278
2016;4;27;19;-999;-999
2016;4;27;20;-999;-999
2016;4;27;21;-999;-999
2016;4;27;22;-999;-999
2016;4;27;23;7.32814996297019;5.26945354671138
2016;4;28;0;9.97427402534485;6.09366250562668
2016;4;28;1;5.39459495031833;3.17271998494863
2016;4;28;2;2.15876108407541;0.576666380286217
2016;4;28;3;1.53873052722529;0.0360315673978704
2016;4;28;4;1.72438899618387;0.217704991489649
2016;4;28;5;1.81846200727224;0.306647499859334
2016;4;28;6;2.1526249909997;0.623035002321005
2016;4;28;7;3.02389500792026;1.37248249620199
2016;4;28;8;6.81867600345612;4.81572250407934
2016;4;28;9;6.22011202707291;3.85358001434803
2016;4;28;10;10.3674779671669;6.19794500815868
2016;4;28;11;9.53592102937699;5.96430495667458
2016;4;28;12;8.17586400518417;5.36191501772404
2016;4;28;13;7.06601396918297;4.77132500422001
2016;4;28;14;6.45446399078369;4.61069751322269
2016;4;28;15;6.32354698963165;4.46364001631737
2016;4;28;16;3.95616899726391;2.35379999050498
2016;4;28;17;5.98772300748825;2.84541747531295
2016;4;28;18;4.4502409940958;2.5816875140667
2016;4;28;19;4.04254101569653;2.2900800178647
2016;4;28;20;3.89818499855995;2.174292501688
2016;4;28;21;3.36379602217674;1.67013752180338
2016;4;28;22;2.28278699827194;0.716697506189347
2016;4;28;23;6.72520696659088;3.32184249922633
2016;4;29;0;3.65432000432014;2.04537750154734
2016;4;29;1;3.43053800172806;1.8346000161767
2016;4;29;2;3.5564720148325;1.88386501139402
2016;4;29;3;3.72604500072002;2.00835499465465
2016;4;29;4;3.08686200187206;1.23220999985933
2016;4;29;5;1.82148200979233;0.0924775018990036
2016;4;29;6;1.08475299956799;-0.516107495322824
2016;4;29;7;1.02873199899197;-0.590447507947684
2016;4;29;8;0.754667004752159;-0.848867504149675
2016;4;29;9;0.823522998937964;-0.860224996395409
2016;4;29;10;0.912612997227907;-0.84267249687016
2016;4;29;11;0.818087005472183;-0.768480005204678
2016;4;29;12;1.11570799614787;-0.603427502602339
2016;4;29;13;0.996267003852129;-0.757712500527501
2016;4;29;14;0.821409002304077;-0.839279999226332
2016;4;29;15;0.838773998343945;-0.819219999015331
2016;4;29;16;0.927713004428148;-0.753730004325509
2016;4;29;17;1.23877299038768;-0.507405007138849
2016;4;29;18;1.80381499603987;-0.215207493036985
2016;4;29;19;1.69403800712824;-0.127887500703335
2016;4;29;20;1.20283499315977;-0.381144991278648
2016;4;29;21;1.34643600201607;-0.235119996905327
2016;4;29;22;2.31268499495983;0.649880006611347
2016;4;29;23;2.12272699251175;0.515655000984669
2016;4;30;0;2.26406299812794;0.581882499366999
2016;4;30;1;2.44571600849628;0.749589995920658
2016;4;30;2;3.32891500504017;1.64211250984669
2016;4;30;3;4.31872001152039;2.44643002349138
2016;4;30;4;4.43378200259209;2.60912248086929
2016;4;30;5;4.16122699971199;2.40350749409199
2016;4;30;6;4.42260798444748;2.53065249943733
2016;4;30;7;4.69304900374413;2.68169247496128
2016;4;30;8;4.63340399222374;2.60794250309467
2016;4;30;9;4.6540909760952;2.67785749971867
2016;4;30;10;4.44797598185539;2.52268752110004
2016;4;30;11;4.35616799740791;2.53286500787735
2016;4;30;12;4.04374900374413;2.30084750759602
2016;4;30;13;4.19459800748825;2.52460502278805
2016;4;30;14;4.35450700979233;2.63139501941204
2016;4;30;15;4.07560998415947;2.3928875182867
2016;4;30;16;3.88429297580719;2.10747499507666
2016;4;30;17;3.66941999351978;1.83179752588272
2016;4;30;18;3.5317080060482;1.77058501040936
2016;4;30;19;3.42162903182507;1.72884249043465
2016;4;30;20;3.5765550028801;1.89079749071598
2016;4;30;21;3.93382100057602;2.21987001097202
2016;4;30;22;3.72121300172806;2.00761750942469
