year;month;day;hour;NO2;PM10;SO2
2016;11;26;4;16.396;42.71;2.345
2016;11;26;5;14.259;46.8;2.246
2016;11;26;6;11.422;42.2;2.102
2016;11;26;7;9.7;39.07;2.117
2016;11;26;8;11.157;42.23;2.119
2016;11;26;9;11.859;40.18;2.431
2016;11;26;10;13.023;41.19;2.721
2016;11;26;11;14.741;51.44;3.818
2016;11;26;12;14.375;44.9;3.984
2016;11;26;13;14.701;39.68;3.99
2016;11;26;14;16.081;48.58;4.08
2016;11;26;15;19.359;50.8;4.083
2016;11;26;16;27.017;64.85;3.629
2016;11;26;17;21.745;66.61;3.068
2016;11;26;18;19.321;67.73;2.74
2016;11;26;19;23.814;58.45;-999
2016;11;26;20;-999;55.86;2.844
2016;11;26;21;16.522;51.55;2.922
2016;11;26;22;22.688;63.06;3.593
2016;11;26;23;18.222;62.14;3.805
2016;11;27;0;12.974;56.42;3.301
2016;11;27;1;10.376;51.5;3.14
2016;11;27;2;10.356;52.63;2.924
2016;11;27;3;6.675;51.58;2.731
2016;11;27;4;10.121;49.98;2.669
2016;11;27;5;9.312;47.14;2.554
2016;11;27;6;10.941;43.1;2.52
2016;11;27;7;10.345;26.11;2.669
2016;11;27;8;7.645;29.58;2.848
2016;11;27;9;5.655;37.18;3.148
2016;11;27;10;5.054;25.03;3.742
2016;11;27;11;6.337;17.86;3.767
2016;11;27;12;7.374;7.984;3.283
2016;11;27;13;6.107;2.784;3.106
2016;11;27;14;6.593;5.134;3.055
2016;11;27;15;12.927;5.523;3.177
2016;11;27;16;14.155;6.394;2.923
2016;11;27;17;12.524;7.996;2.694
2016;11;27;18;10.192;6.953;2.545
2016;11;27;19;8.051;6.52;2.426
2016;11;27;20;8.38;2.618;-999
2016;11;27;21;-999;8.92;2.53
2016;11;27;22;6.379;8.754;2.603
2016;11;27;23;4.327;8.716;2.621
2016;11;28;0;3.379;3.182;2.588
2016;11;28;1;1.645;4.308;2.575
2016;11;28;2;1.327;22.28;2.43
2016;11;28;3;1.283;11.52;2.358
2016;11;28;4;1.234;5.975;2.207
2016;11;28;5;1.137;1.329;2.12
2016;11;28;6;1.19;10.38;2.086
2016;11;28;7;2.887;2.015;2.078
2016;11;28;8;4.543;7.615;2.101
2016;11;28;9;3.482;7.362;2.032
2016;11;28;10;2.141;18.47;2.015
2016;11;28;11;0.941;10.86;1.983
2016;11;28;12;0.912;-999;1.943
2016;11;28;13;0.858;-999;1.927
2016;11;28;14;2.093;12.14;2.051
2016;11;28;15;3.458;7.496;1.829
2016;11;28;16;3.115;5.973;1.866
2016;11;28;17;6.065;10.15;1.732
2016;11;28;18;5.164;6.388;1.665
2016;11;28;19;4.753;1.875;1.592
2016;11;28;20;2.907;-999;1.561
2016;11;28;21;2.191;5.627;-999
2016;11;28;22;-999;1.297;1.182
2016;11;28;23;2.252;8.235;1.182
2016;11;29;0;2.598;4.964;1.228
2016;11;29;1;2.812;7.082;1.371
2016;11;29;2;2.703;7.757;1.347
2016;11;29;3;2.067;4.99;1.315
2016;11;29;4;1.441;9.344;1.367
2016;11;29;5;0.873;12.01;1.348
2016;11;29;6;1.449;5.884;1.381
2016;11;29;7;3.357;10.35;1.381
2016;11;29;8;3.805;4.201;1.542
2016;11;29;9;3.572;6.555;1.684
2016;11;29;10;2.875;11.11;2.042
2016;11;29;11;2.167;5.583;2.24
2016;11;29;12;1.45;8.848;2.414
2016;11;29;13;2.567;15.47;2.621
2016;11;29;14;3.245;9.189;3.001
2016;11;29;15;4.355;7.158;3.026
2016;11;29;16;7.002;11.64;2.659
2016;11;29;17;6.279;10.53;2.197
2016;11;29;18;4.796;8.146;2.166
2016;11;29;19;4.096;14.79;2.392
2016;11;29;20;3.453;10.1;2.119
2016;11;29;21;3.41;4.719;1.952
2016;11;29;22;5.295;5.656;-999
2016;11;29;23;-999;6;1.678
2016;11;30;0;5.973;8.986;1.684
2016;11;30;1;4.9;3.326;1.633
2016;11;30;2;4.863;6.898;1.645
2016;11;30;3;4.249;7.055;1.719
2016;11;30;4;4.149;3.182;1.834
2016;11;30;5;3.226;5.504;1.804
2016;11;30;6;3.32;7.37;1.805
2016;11;30;7;4.916;8.519;1.722
2016;11;30;8;2.197;5.563;1.835
2016;11;30;9;4.742;5.842;2.318
2016;11;30;10;4.345;7.06;2.599
2016;11;30;11;13.786;13.72;8.688
2016;11;30;12;4.62;14.12;2.821
2016;11;30;13;3.175;6.576;2.438
2016;11;30;14;4.261;12.74;2.442
2016;11;30;15;6.399;12.39;2.417
2016;11;30;16;6.072;11.83;2.328
2016;11;30;17;5.529;9.481;2.173
2016;11;30;18;5.793;10.48;2.076
2016;11;30;19;2.793;11.13;2.045
2016;11;30;20;1.898;4.293;2.107
2016;11;30;21;2.028;6.637;2.127
2016;11;30;22;-0.902;0.639;1.67
2016;11;30;23;4.201;17.95;-999
2016;12;1;0;-999;14.89;1.726
2016;12;1;1;4.586;16.07;1.753
2016;12;1;2;2.113;13.56;1.749
2016;12;1;3;0.564;8.184;1.684
2016;12;1;4;-0.355;7.582;1.68
2016;12;1;5;-0.665;4.537;1.661
2016;12;1;6;-0.104;4.489;1.683
2016;12;1;7;18.736;12.71;3.527
2016;12;1;8;15.371;7.779;2.686
2016;12;1;9;8.954;10.33;1.826
2016;12;1;10;3.111;5.752;1.867
2016;12;1;11;3.085;7.72;1.948
2016;12;1;12;3.02;2.371;2.192
2016;12;1;13;1.637;1.042;2.294
2016;12;1;14;1.178;6.191;2.041
2016;12;1;15;2.72;2.071;2.4
2016;12;1;16;4.351;6.459;3.376
2016;12;1;17;18.408;11.91;10.793
2016;12;1;18;20.746;12.28;14.586
2016;12;1;19;7.771;13.51;7.146
2016;12;1;20;8.196;13.14;2.303
2016;12;1;21;7.423;16.7;2.153
2016;12;1;22;5.499;21.76;2.085
2016;12;1;23;4.534;11.3;1.975
2016;12;2;0;5.631;15.81;-999
2016;12;2;1;-999;18.55;10.462
2016;12;2;2;56.517;18.08;16.087
2016;12;2;3;19.646;11.57;6.706
2016;12;2;4;6.561;8.823;3.48
2016;12;2;5;7.53;7.786;3.57
2016;12;2;6;14.549;11.43;5.556
2016;12;2;7;27.87;16.27;6.347
2016;12;2;8;11.655;8.468;4.085
2016;12;2;9;7.651;9.75;3.297
2016;12;2;10;20.672;19;3.28
2016;12;2;11;11.252;14.88;2.453
2016;12;2;12;5.495;9.747;2.195
2016;12;2;13;5.872;11.82;2.383
2016;12;2;14;8.791;14.04;2.477
2016;12;2;15;6.447;5.289;2.462
2016;12;2;16;4.209;1.919;2.309
2016;12;2;17;3.746;2.351;2.197
2016;12;2;18;3.25;3.966;2.107
2016;12;2;19;2.925;5;2.126
2016;12;2;20;2.274;3.573;2.085
2016;12;2;21;1.652;-999;2.029
2016;12;2;22;1.438;5.754;1.973
2016;12;2;23;1.5;6.519;1.971
2016;12;3;0;1.168;1.693;1.929
2016;12;3;1;1.046;2.501;-999
2016;12;3;2;-999;5.127;1.87
2016;12;3;3;0.985;3.314;1.858
2016;12;3;4;1.25;6.04;1.827
2016;12;3;5;1.08;6.35;1.782
2016;12;3;6;0.63;2.781;1.787
2016;12;3;7;1.431;7.183;1.685
2016;12;3;8;1.656;4.835;2.003
2016;12;3;9;1.695;5.119;2.277
2016;12;3;10;1.557;5.126;2.478
2016;12;3;11;1.456;11.47;2.645
2016;12;3;12;1.747;8.308;2.621
2016;12;3;13;1.872;7.937;2.693
2016;12;3;14;1.905;8.955;2.75
2016;12;3;15;2.62;5.741;2.74
2016;12;3;16;6.384;17.35;2.619
2016;12;3;17;2.999;10.29;2.306
2016;12;3;18;2.111;7.886;2.11
2016;12;3;19;3.522;6.657;2.16
2016;12;3;20;0.872;6.677;1.771
2016;12;3;21;3.79;8.489;2.209
2016;12;3;22;0.763;7.393;1.744
2016;12;3;23;4.29;9.183;2.068
2016;12;4;0;0.681;5.969;1.617
2016;12;4;1;2.436;7.671;1.74
2016;12;4;2;5.374;5.454;-999
2016;12;4;3;-999;8.038;2.866
2016;12;4;4;47.816;26.66;14.915
2016;12;4;5;46.277;25.57;25.915
2016;12;4;6;17.305;21.68;5.741
2016;12;4;7;17.272;20.56;3.671
2016;12;4;8;19.056;15.62;4.291
2016;12;4;9;13.644;27.82;4.239
2016;12;4;10;7.573;24.81;3.406
2016;12;4;11;5.227;23.6;3.453
2016;12;4;12;4.64;15.89;3.696
2016;12;4;13;3.371;8.756;3.908
2016;12;4;14;3.754;17.99;3.092
2016;12;4;15;5.26;20.34;3.531
2016;12;4;16;7.078;23.91;3.778
2016;12;4;17;8.751;24.76;3.552
2016;12;4;18;6.459;23.48;3.368
2016;12;4;19;6.83;20.34;3.036
2016;12;4;20;8.654;16.28;3.003
2016;12;4;21;9.388;15.27;2.749
2016;12;4;22;14.818;37.35;2.734
2016;12;4;23;11.264;32.66;2.353
2016;12;5;0;7.606;34.57;2.206
2016;12;5;1;7.886;35.54;2.493
2016;12;5;2;8.408;25.53;3.082
2016;12;5;3;4.381;21.13;-999
2016;12;5;4;-999;23.16;2.318
2016;12;5;5;5.688;29.32;2.157
2016;12;5;6;7.304;29.72;2.257
2016;12;5;7;8.699;24.91;2.484
2016;12;5;8;26.49;28.5;3.908
2016;12;5;9;-999;-999;-999
2016;12;5;10;14.617;52.55;6.152
2016;12;5;11;8.248;24.27;12.082
2016;12;5;12;7.868;31.63;29.285
2016;12;5;13;13.235;45;10.237
2016;12;5;14;14.631;36.08;10.567
2016;12;5;15;14.903;39.28;14.174
2016;12;5;16;15.309;44.38;14.199
2016;12;5;17;14.285;44.64;11.745
2016;12;5;18;24.562;59.53;9.392
2016;12;5;19;32.199;62.71;9.271
2016;12;5;20;25.118;58.09;6.554
2016;12;5;21;18.783;45.32;6.877
2016;12;5;22;13.328;42.09;5.355
2016;12;5;23;9.889;34.13;5.788
2016;12;6;0;6.96;29.48;12.184
2016;12;6;1;6.445;19.09;23.847
2016;12;6;2;5.326;25.61;33.021
2016;12;6;3;5.255;25.45;38.946
2016;12;6;4;5.509;26.55;-999
2016;12;6;5;-999;30.12;19.016
2016;12;6;6;9.914;32.37;15.337
2016;12;6;7;32.631;52.17;22.102
2016;12;6;8;43.77;68.78;34.657
2016;12;6;9;35.154;42.39;43.801
2016;12;6;10;9.277;41.48;24.332
2016;12;6;11;11.746;57.43;19.218
2016;12;6;12;9.952;41.7;16.979
2016;12;6;13;9.618;50.52;13.819
2016;12;6;14;11.206;65.07;10.794
2016;12;6;15;13.099;59.6;11.144
2016;12;6;16;15.693;65.59;9.459
2016;12;6;17;13.411;63.28;7.081
2016;12;6;18;13.693;59.11;5.913
2016;12;6;19;14.649;67.07;3.991
2016;12;6;20;18.395;65.65;2.857
2016;12;6;21;14.975;34.79;2.519
2016;12;6;22;11.552;19.93;2.824
2016;12;6;23;11.433;25.87;2.574
2016;12;7;0;9.309;17.94;2.431
2016;12;7;1;7.084;12.84;2.501
2016;12;7;2;5.97;9.339;2.734
2016;12;7;3;7.497;11.5;2.578
2016;12;7;4;8.16;13.31;2.454
2016;12;7;5;8.925;15.58;-999
2016;12;7;6;-999;11.98;2.038
2016;12;7;7;11.881;19.32;1.777
2016;12;7;8;14.251;31.09;1.746
2016;12;7;9;12.993;24.23;1.938
2016;12;7;10;11.759;14.26;2.061
2016;12;7;11;13.074;15.1;2.231
2016;12;7;12;11.409;12.66;2.796
2016;12;7;13;13.427;22.79;2.891
2016;12;7;14;16.386;25.3;2.657
2016;12;7;15;17.828;15.59;2.342
2016;12;7;16;21.992;37.04;1.924
2016;12;7;17;20.119;36.84;1.756
2016;12;7;18;21.51;26.1;1.63
2016;12;7;19;22.779;36.45;1.559
2016;12;7;20;20.707;34.14;1.553
2016;12;7;21;26.753;48.13;1.589
2016;12;7;22;22.556;50.82;1.687
2016;12;7;23;18.597;42.9;1.704
2016;12;8;0;18.112;45.92;1.574
2016;12;8;1;13.218;36.14;1.515
2016;12;8;2;10.089;26.83;1.575
2016;12;8;3;10.124;29.56;7.215
2016;12;8;4;8.747;24.04;13.196
2016;12;8;5;8.67;26.48;17.509
2016;12;8;6;11.921;26.56;-999
2016;12;8;7;-999;34.28;20.161
2016;12;8;8;22.612;25.96;21.477
2016;12;8;9;30.255;35.5;25.759
2016;12;8;10;31.246;37.71;27.587
2016;12;8;11;16.897;30.49;20.822
2016;12;8;12;16.073;29.49;17.389
2016;12;8;13;23.314;43.29;16.554
2016;12;8;14;16.327;41.7;17.632
2016;12;8;15;16.28;54.29;15.647
2016;12;8;16;22.118;40.16;13.199
2016;12;8;17;31.445;-999;14.44
2016;12;8;18;22.801;-999;10.177
2016;12;8;19;31.121;243.5;10
2016;12;8;20;35.132;-999;13.087
2016;12;8;21;22.909;482.5;10.867
2016;12;8;22;34.194;49.25;12.423
2016;12;8;23;34.307;47.13;11.485
2016;12;9;0;33.642;43.03;13.233
2016;12;9;1;32.592;39.86;12.279
2016;12;9;2;31.009;43.6;11.417
2016;12;9;3;27.064;30.96;9.723
2016;12;9;4;26.682;33.7;9.002
2016;12;9;5;21.041;49.41;7.757
2016;12;9;6;22.405;39.84;6.564
2016;12;9;7;20.639;38.57;-999
2016;12;9;8;-999;42.02;6.488
2016;12;9;9;28.536;33.43;17.895
2016;12;9;10;25.601;48.59;16.421
2016;12;9;11;33.393;44.14;23.245
2016;12;9;12;33.51;51.57;12.894
2016;12;9;13;34.418;49.66;8.887
2016;12;9;14;39.538;55.98;8.178
2016;12;9;15;27.494;56.44;7.28
2016;12;9;16;21.58;49.99;6.539
2016;12;9;17;26.3;52.56;4.885
2016;12;9;18;39.245;57.04;6.197
2016;12;9;19;39.655;32.1;9.227
2016;12;9;20;13.686;19.22;5.931
2016;12;9;21;10.983;25.78;4.844
2016;12;9;22;10.819;30.16;4.263
2016;12;9;23;35.895;24.47;21.172
2016;12;10;0;50.205;15.1;69.013
2016;12;10;1;11.246;0.182;5.549
2016;12;10;2;11.308;6.167;5.497
2016;12;10;3;40.754;4.274;16.759
2016;12;10;4;41.452;6.247;17.414
2016;12;10;5;19.68;21.48;8.048
2016;12;10;6;40.388;24.98;21.801
2016;12;10;7;86.273;18.54;90.018
2016;12;10;8;58.536;12;-999
2016;12;10;9;-999;24.03;22.606
2016;12;10;10;31.533;54.17;8.154
2016;12;10;11;16.084;43.86;7.095
2016;12;10;12;15.446;45.44;6.42
2016;12;10;13;14.167;43.28;5.515
2016;12;10;14;12.791;21.5;4.655
2016;12;10;15;11.425;26.14;4.577
2016;12;10;16;10.426;20.22;4.734
2016;12;10;17;16.05;23.75;5.81
2016;12;10;18;19.785;19.07;8.324
2016;12;10;19;20.607;19.56;14.155
2016;12;10;20;20.157;13.45;16.975
2016;12;10;21;6.971;13.6;13.008
2016;12;10;22;13.126;24.58;14.353
2016;12;10;23;60.645;29.9;79.267
2016;12;11;0;25.67;36.6;24.83
2016;12;11;1;16.357;33.22;27.116
2016;12;11;2;15.021;39.32;25.128
2016;12;11;3;13.461;35.89;22.232
2016;12;11;4;27.782;37.48;30.441
2016;12;11;5;46.77;39.22;37.204
2016;12;11;6;25.588;24.05;17.437
2016;12;11;7;38.858;40.19;23.767
2016;12;11;8;38.065;40.84;98.904
2016;12;11;9;15.896;43.51;-999
2016;12;11;10;-999;49.62;18.245
2016;12;11;11;16.943;48.36;15.208
2016;12;11;12;16.747;49.63;12.801
2016;12;11;13;15.457;49.16;9.617
2016;12;11;14;10.319;34.44;14.277
2016;12;11;15;9.796;31.87;14.504
2016;12;11;16;10.508;34.83;12.824
2016;12;11;17;8.818;31.04;12.079
2016;12;11;18;7.738;30.98;10.832
2016;12;11;19;7.275;39.28;9.724
2016;12;11;20;10.563;39.83;8.16
2016;12;11;21;9.102;29.02;6.528
2016;12;11;22;6.367;13.59;5.073
2016;12;11;23;4.551;12.8;4.347
2016;12;12;0;3.636;5.158;4.02
2016;12;12;1;2.841;7.189;3.85
2016;12;12;2;2.531;7.23;3.568
2016;12;12;3;2.107;6.342;3.661
2016;12;12;4;1.854;5.268;4.016
2016;12;12;5;2.181;8.818;4.566
2016;12;12;6;2.619;8.359;5.662
2016;12;12;7;3.3;8.053;4.948
2016;12;12;8;6.831;14.35;3.93
2016;12;12;9;6.766;23.46;4.145
2016;12;12;10;7.444;29.22;-999
2016;12;12;11;-999;40.61;5.221
2016;12;12;12;8.803;16.71;3.764
2016;12;12;13;11.377;28.39;4.2
2016;12;12;14;14.444;30.34;4.897
2016;12;12;15;16.255;33.16;4.302
2016;12;12;16;12.178;19.22;4.572
2016;12;12;17;7.612;8.098;4.255
2016;12;12;18;6.994;8.365;3.644
2016;12;12;19;6.303;-999;3.356
2016;12;12;20;5.626;5.762;3.349
2016;12;12;21;5.971;-999;3.24
2016;12;12;22;5.587;1.368;3.335
2016;12;12;23;3.278;2.796;2.926
2016;12;13;0;2.597;-999;2.669
2016;12;13;1;2.235;2.169;2.432
2016;12;13;2;1.507;11.27;2.349
2016;12;13;3;1.867;6.075;2.295
2016;12;13;4;2.239;3.757;2.31
2016;12;13;5;2.034;3.247;2.296
2016;12;13;6;2.085;6.797;2.196
2016;12;13;7;1.195;6.286;2.153
2016;12;13;8;7.842;16.29;3.205
2016;12;13;9;18.543;21.83;5.486
2016;12;13;10;3.568;5.897;2.697
2016;12;13;11;3.88;2.9;-999
2016;12;13;12;-999;7.892;3.307
2016;12;13;13;5.51;3.49;5.924
2016;12;13;14;2.535;2.682;2.984
2016;12;13;15;5.118;0.094;4.305
2016;12;13;16;3.897;3.235;2.576
2016;12;13;17;6.84;8.426;2.714
2016;12;13;18;21.139;11.3;10.78
2016;12;13;19;9.732;13.75;4.379
2016;12;13;20;12.28;12.22;6.221
2016;12;13;21;6.166;16.45;2.894
2016;12;13;22;7.302;12.4;4.249
2016;12;13;23;13.514;18.38;13.123
2016;12;14;0;22.704;17.87;47.471
2016;12;14;1;14.212;17.28;73.969
2016;12;14;2;20.336;13.07;44.145
2016;12;14;3;20.695;27.87;42.374
2016;12;14;4;13.74;21.63;31.753
2016;12;14;5;23.921;26.57;43.248
2016;12;14;6;7.205;22.51;39.893
2016;12;14;7;31.94;27.83;49.69
2016;12;14;8;32.384;22.58;50.308
2016;12;14;9;10.469;22.38;20.449
2016;12;14;10;14.219;37.76;14.003
2016;12;14;11;13.28;31.74;7.66
2016;12;14;12;11.874;25.77;-999
2016;12;14;13;-999;20.05;6.539
2016;12;14;14;16.449;28.57;5.903
2016;12;14;15;26.546;39.68;6.971
2016;12;14;16;25.493;36.26;4.592
2016;12;14;17;28.41;44.93;3.72
2016;12;14;18;23.521;41.72;3.537
2016;12;14;19;19.476;43.99;3.277
2016;12;14;20;12.963;27.77;2.939
2016;12;14;21;14.929;31.89;3.157
2016;12;14;22;10.233;20.29;3.409
2016;12;14;23;7.38;17.74;3.329
2016;12;15;0;6.318;7.415;4.333
2016;12;15;1;9.319;7.343;4.297
2016;12;15;2;11.389;3.553;4.301
2016;12;15;3;14.01;8.687;3.868
2016;12;15;4;14.37;14.43;3.294
2016;12;15;5;15.048;20.2;2.705
2016;12;15;6;18.481;27.98;2.481
2016;12;15;7;17.627;29.29;2.225
2016;12;15;8;14.798;22.64;2.547
2016;12;15;9;15.375;29.51;3.662
2016;12;15;10;14.741;17.7;3.433
2016;12;15;11;13.28;18.72;3.383
2016;12;15;12;10.966;14.08;3.365
2016;12;15;13;11.826;15.69;-999
2016;12;15;14;-999;18.92;3.446
2016;12;15;15;16.292;10.15;3.101
2016;12;15;16;14.7;21.1;2.708
2016;12;15;17;12.773;15.02;2.481
2016;12;15;18;10.855;18.14;2.252
2016;12;15;19;7.276;11.05;2.357
2016;12;15;20;5.879;7.42;2.386
2016;12;15;21;5.467;14.09;2.28
2016;12;15;22;5.328;9.742;2.259
2016;12;15;23;4.851;6.513;2.407
2016;12;16;0;4.273;8.28;2.219
2016;12;16;1;3.81;9.034;2.114
2016;12;16;2;3.588;9.358;2.035
2016;12;16;3;4.42;13.44;1.871
2016;12;16;4;2.902;10.68;1.856
2016;12;16;5;3.606;9.633;1.867
2016;12;16;6;4.533;13.7;1.888
2016;12;16;7;14.721;30.53;1.818
2016;12;16;8;17.106;35.12;1.776
2016;12;16;9;17.261;44.47;2.008
2016;12;16;10;17.003;40.48;2.482
2016;12;16;11;15.433;39.06;3.24
2016;12;16;12;19.646;42.13;3.069
2016;12;16;13;17.485;34.06;3.298
2016;12;16;14;16.188;26.04;-999
2016;12;16;15;-999;30.84;2.788
2016;12;16;16;21.205;32.13;2.43
2016;12;16;17;21.65;29.39;2.305
2016;12;16;18;21.129;33.27;2.22
2016;12;16;19;17.209;20.3;1.993
2016;12;16;20;16.752;35.8;1.865
2016;12;16;21;19.838;44.66;1.771
2016;12;16;22;16.793;38.98;1.658
2016;12;16;23;11.982;23.7;1.715
2016;12;17;0;12.886;20.06;1.761
2016;12;17;1;16.505;16.81;2.333
2016;12;17;2;17.54;17.58;3.284
2016;12;17;3;11.865;15.57;2.146
2016;12;17;4;10.164;20.24;1.907
2016;12;17;5;12.662;16.74;2.022
2016;12;17;6;9.457;16.95;1.699
2016;12;17;7;12.014;12.25;1.791
2016;12;17;8;8.672;13.38;1.746
2016;12;17;9;8.887;12.59;2.406
2016;12;17;10;6.708;14.39;2.954
2016;12;17;11;14.025;19.03;8.629
2016;12;17;12;8.625;25.39;4.218
2016;12;17;13;9.678;26.63;3.441
2016;12;17;14;9.783;21.32;4.039
2016;12;17;15;12.143;21.89;-999
2016;12;17;16;-999;30.79;2.767
2016;12;17;17;13.214;37.47;2.531
2016;12;17;18;10.751;25.04;1.98
2016;12;17;19;21.666;32.88;2.737
2016;12;17;20;17.223;27.52;2.322
2016;12;17;21;25.218;31.17;3.609
2016;12;17;22;17.965;27.16;2.442
2016;12;17;23;13.794;22.13;2.182
2016;12;18;0;12.913;22.59;2.012
2016;12;18;1;11.678;22.96;1.974
2016;12;18;2;22.226;22.46;2.949
2016;12;18;3;15.628;31.78;2.93
2016;12;18;4;8.839;23.19;2.002
2016;12;18;5;8.022;24.48;1.784
2016;12;18;6;6.986;29.01;1.75
2016;12;18;7;6.44;29.81;1.736
2016;12;18;8;5.919;22.18;1.843
2016;12;18;9;5.214;22.78;2.086
2016;12;18;10;6.941;11.73;2.339
2016;12;18;11;6.843;10.8;2.35
2016;12;18;12;7.892;13.77;2.276
2016;12;18;13;9.161;14.73;2.307
2016;12;18;14;10.339;15.13;2.255
2016;12;18;15;19.127;12.41;2.927
2016;12;18;16;12.173;18.35;-999
2016;12;18;17;-999;18.5;2.025
2016;12;18;18;8.132;10.86;1.933
2016;12;18;19;7.369;19.66;1.91
2016;12;18;20;8.299;22.71;1.883
2016;12;18;21;6.86;20.58;1.959
2016;12;18;22;5.916;16.86;1.843
2016;12;18;23;6.234;18.66;1.901
2016;12;19;0;6.123;14.05;1.811
2016;12;19;1;5.752;13.28;1.823
2016;12;19;2;4.64;12.16;1.809
2016;12;19;3;4.006;8.875;1.803
2016;12;19;4;4.426;15.26;1.769
2016;12;19;5;4.462;13.78;1.781
2016;12;19;6;4.949;21.04;1.769
2016;12;19;7;5.79;16.28;1.691
2016;12;19;8;7.155;17.17;1.614
2016;12;19;9;7.239;23.15;1.756
2016;12;19;10;6.914;20.26;1.786
2016;12;19;11;7.055;23.38;1.833
2016;12;19;12;6.237;18.79;1.769
2016;12;19;13;4.781;23.57;1.81
2016;12;19;14;5.596;17.49;1.764
2016;12;19;15;5.383;18.69;1.679
2016;12;19;16;5.757;18.86;1.648
2016;12;19;17;5.158;23.82;-999
2016;12;19;18;-999;20.61;1.782
2016;12;19;19;5.859;25.92;1.826
2016;12;19;20;6.635;24.3;1.901
2016;12;19;21;7.628;25.91;1.831
2016;12;19;22;6.84;22.02;2.068
2016;12;19;23;7.44;24.63;2.362
2016;12;20;0;9.531;20.13;3.754
2016;12;20;1;9.39;21.32;4.337
2016;12;20;2;9.124;23.56;4.362
2016;12;20;3;7.25;26.28;4.232
2016;12;20;4;7.538;30.52;5.042
2016;12;20;5;10.167;27.94;6.24
2016;12;20;6;9.895;40.79;7.384
2016;12;20;7;11.07;39.25;9.088
2016;12;20;8;14.278;42.3;12.36
2016;12;20;9;18.853;44.52;19.891
2016;12;20;10;21.524;47.12;28.905
2016;12;20;11;22.663;48.91;33.834
2016;12;20;12;20.408;46.02;35.365
2016;12;20;13;20.16;43.85;36.473
2016;12;20;14;25.411;41.66;44.9
2016;12;20;15;30.765;43.35;53.135
2016;12;20;16;38.352;61.11;58.514
2016;12;20;17;29.609;55.85;45.82
2016;12;20;18;20.477;44.47;-999
2016;12;20;19;-999;42.83;20.206
2016;12;20;20;16.465;37.21;14.481
2016;12;20;21;14.737;31.89;13.796
2016;12;20;22;10.811;30.1;10.76
2016;12;20;23;8.443;30.2;9.089
2016;12;21;0;7.162;29.43;7.988
2016;12;21;1;5.878;21.05;7.084
2016;12;21;2;4.496;15.01;6.314
2016;12;21;3;4.004;21.46;5.543
2016;12;21;4;3.822;21.64;5.036
2016;12;21;5;3.639;18.62;4.712
2016;12;21;6;4.924;25.73;4.267
2016;12;21;7;5.232;17.01;4.047
2016;12;21;8;5.914;22.5;4.096
2016;12;21;9;8.13;22.39;6.866
2016;12;21;10;7.833;19.52;8.735
2016;12;21;11;6.279;14.88;7.773
2016;12;21;12;5.656;23.01;8.075
2016;12;21;13;5.745;22.16;8.596
2016;12;21;14;6.394;27.04;8.67
2016;12;21;15;7.391;35.67;8.118
2016;12;21;16;8.463;34.11;7.719
2016;12;21;17;7.722;31.22;7.331
2016;12;21;18;7.412;32.6;7.064
2016;12;21;19;7.079;35.8;-999
2016;12;21;20;-999;36.62;8.515
2016;12;21;21;8.361;29.73;10.797
2016;12;21;22;8.405;41.51;12.809
2016;12;21;23;6.995;45.08;11.641
2016;12;22;0;7.07;40.88;13.003
2016;12;22;1;7.584;38.89;13.563
2016;12;22;2;6.564;38.35;12.632
2016;12;22;3;5.62;34.23;10.742
2016;12;22;4;5.59;40.12;11.887
2016;12;22;5;6.069;37.24;12.133
2016;12;22;6;7.282;45.61;11.371
2016;12;22;7;8.598;45.65;11.817
2016;12;22;8;7.659;41.65;11.645
2016;12;22;9;8.388;43.84;12.536
2016;12;22;10;7.313;37.25;14.072
2016;12;22;11;6.127;37.43;12.863
2016;12;22;12;5.86;41.86;11.214
2016;12;22;13;6.909;39.61;9.943
2016;12;22;14;7.699;42.21;9.642
2016;12;22;15;7.406;44.42;8.08
2016;12;22;16;7.36;37.22;7.512
2016;12;22;17;8.234;35.78;7.564
2016;12;22;18;8.545;49.2;7.293
2016;12;22;19;14.58;45.34;7.752
2016;12;22;20;11.128;40.64;-999
2016;12;22;21;-999;41.35;7.159
2016;12;22;22;13.38;35.95;7.318
2016;12;22;23;19.285;37.4;8.22
2016;12;23;0;18.758;34.7;8.907
2016;12;23;1;10.417;33.74;7.059
2016;12;23;2;8.886;34.55;6.192
2016;12;23;3;6.808;43.36;5.677
2016;12;23;4;6.455;35.73;5.574
2016;12;23;5;5.582;35.62;5.532
2016;12;23;6;4.796;38.06;5.567
2016;12;23;7;3.574;35.27;5.394
2016;12;23;8;6.567;47.59;6.079
2016;12;23;9;3.761;41.01;5.759
2016;12;23;10;2.663;39.53;5.738
2016;12;23;11;3.068;43.91;5.012
2016;12;23;12;2.662;39.82;4.726
2016;12;23;13;3.096;35.66;4.768
2016;12;23;14;2.767;37.22;4.777
2016;12;23;15;2.578;34.9;4.141
2016;12;23;16;5.067;61.77;4.792
2016;12;23;17;8.22;90;6.411
2016;12;23;18;9.675;103.5;6.345
2016;12;23;19;9.44;100.7;5.615
2016;12;23;20;10.665;73.21;6.328
2016;12;23;21;9.98;62.58;-999
2016;12;23;22;-999;94.24;4.846
2016;12;23;23;9.414;82.66;4.923
2016;12;24;0;9.73;86.86;5.126
